@relation 'final_electricity_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Remove-V-R1,23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute connected_load_kw numeric
@attribute units numeric

@data
0.455031,4448.6
0.48602,3795.23
0.176848,2629.95
0.662511,5559.4
0.614782,6839.55
0.433838,4717.31
0.423508,4673.82
0.34016,3883.98
0.375957,2856.38
0.234728,3334.12
0.44488,4267.15
0.451825,4363.44
0.445948,4511.43
0.435441,4998.37
0.535352,4494.37
0.771683,8746.38
0.600356,6308.37
0.541585,5527.22
0.425289,4606.41
0.782725,10812.34
0.483882,4401.4
0.449866,5052.59
0.303651,1490.54
0.224221,2265.4
0.419947,4147.37
0.493678,2158.47
0.418166,4733.67
0.422618,4289.06
0.433126,4295.91
0.502939,4008.63
0.435797,4291.68
0.39537,3358.84
0.420481,4325.11
0.439715,2930.84
0.646839,8428.3
0.574354,3940.02
0.443633,4556.43
0.435619,4834.24
0.438112,4378.21
0.455031,5162.44
0.323776,1769.19
0.291184,4333.14
0.545325,3921.82
0.404452,5231.63
0.44577,4189.81
0.42333,4649.44
0.614782,5539.9
0.499555,4310.77
0.437756,4456.3
0.418166,6157.11
0.426536,6320.3
0.440071,4531.28
0.468566,5265.63
0.38789,3673.56
0.140695,1675.2
0.406589,4543.96
0.42244,4396.56
0.43366,4476.8
0.442565,4783.22
0.285841,3509.77
0.401603,3462.62
0.440427,4602.77
0.541051,5509.19
0.731434,7323.75
0.436331,4658.77
0.394479,5024.4
0.425824,4642.95
0.245058,1582.89
0.412467,4822
0.569724,8233.2
0.417275,4916.02
0.532324,3324.58
0.417275,4533.57
0.41122,4284.4
0.635797,6149.54
0.448085,5053.82
0.435263,4472.67
0.434728,4966.68
0.455209,4391.49
0.367587,3187.66
0.432947,4876.43
0.514871,2325.81
0.42992,4926.35
0.496527,4978.31
0.429742,4181.25
0.684951,6186.53
0.309172,5133.3
0.261799,4569.63
0.446839,4677.78
0.360997,5671.43
0.436153,3677.27
0.590917,7029.48
0.458949,5188.59
0.539804,3577.56
0.449866,4567.62
0.224933,3465.29
0.421371,4237.31
0.723419,5976.69
0.536955,4193.62
0.420481,3017.13
0.5626,6791.72
0.25236,2166.18
0.50098,6619.54
0.330365,1515.36
0.519858,2781.45
0.423687,4413.49
0.43455,4264.53
0.442921,5097.97
0.427783,4908.53
0.434194,4299.2
0.431879,4253.81
0.247017,3044.36
0.474622,4253.64
0.5439,5664.02
0.422084,4944.49
0.408549,4223.54
0.171149,1823.91
0.435797,4351.93
0.435797,4926.83
0.363134,2608.25
0.429564,5244.46
0.527872,5275.47
0.43366,4738.82
0.642743,4111.76
0.436153,4948.07
0.330187,1766.58
0.557435,4761.49
0.71398,5713.24
0.652894,8522.37
0.423687,5134.84
0.310953,3152.86
0.054497,1555
0.156901,4109.12
0.085307,1276.95
0.130365,2845.14
0.241318,2951.5
0.09902,1597.29
0.445592,5255.64
0.404452,4436.88
0.657881,8002.5
0.05325,1092.78
0.460908,4640.28
0.410864,4167.48
0.733571,8041.56
0.493856,3136.63
0.431523,4663.09
0.198931,2867.97
0.281923,1651.45
0.421906,4439.13
0.592342,6043.29
0.470882,2724.45
0.810329,6965.92
0.436509,4428.35
0.165093,2591.24
0.530721,5034.82
0.213535,3102.69
0.437756,4874.23
0.25325,4561.66
0.209617,2314.38
0.468566,4752.7
0.281567,3989.89
0.167409,1827.71
0.413535,4701.18
0.438646,4962.59
0.464114,5326.94
0.403206,4257.18
0.249154,3320.58
0.385752,4199.75
0.443633,4998.36
0.337133,4693.49
0.42992,4450.77
0.759751,8078.57
0.410151,4246.9
0.325022,3294.26
0.454853,6085.26
0.449688,4317.51
0.427961,5165.19
0.329653,2676.21
0.44862,4352.75
0.463402,4697.5
0.413179,4961.49
0.540695,3126.88
0.44488,4473.43
0.495993,5084.43
0.434372,4394.54
0.382547,4241.17
0.430632,4916.82
0.30276,3154.52
0.488691,4436.1
0.462511,4651.06
0.378094,3455.54
0.361888,4004
0.5252,4367.67
0.426714,4995.93
0.314693,3120.46
0.546394,4207.73
0.476224,3051.26
0.433482,3552.46
0.432235,4327.71
0.44203,4203.44
0.686198,5312.71
0.900267,8907.14
0.23366,2086.64
0.198753,2813.07
0.620659,6219.99
0.728762,6792.81
0.662867,5962.9
0.455209,3595.09
0.746215,10046.93
0.64951,6443.79
0.330187,3299.53
0.430276,4386.18
0.432413,4356.29
0.373464,2519.82
0.419234,4468.41
0.430454,6298.94
0.551558,3034.77
0.429386,4469.2
0.293143,4317.83
0.337667,5798.95
0.451469,4449.54
0.423508,4940.38
0.454853,2350.02
0.461799,3232.87
0.425289,4661.17
0.272484,4548.72
0.356367,4385.55
0.434194,4214.73
0.425289,4142.57
0.418878,4955.33
0.432413,4417.9
0.414782,4205.67
0.391451,3171.31
0.426358,4713.18
0.579519,5898.18
0.359929,2834.38
0.371327,3820.51
0.173108,3928.46
0.439359,5307.51
0.446126,5017.02
0.434372,5173.61
0.1252,2477.08
0.416919,4526.87
0.414426,5896.68
0.403028,4173.97
0.636687,6956.12
0.79163,9497.57
0.587355,3944.69
0.146572,723.5
0.424577,4556.4
0.446483,4738.4
0.715405,9009.03
0.424043,4368.19
0.437934,4496.09
0.428673,4463.15
0.410508,5040.17
0.430098,4634.01
0.597685,4075.74
0.685841,6769.33
0.390561,3159.6
0.451291,4679.01
0.54675,4030.09
0.385396,3851.03
0.411398,4821.42
0.574711,7710.03
0.429386,4381.72
0.531968,5136.03
0.43455,4718.83
0.440962,4780.47
0.531256,6225.37
0.442386,5223.28
0.201959,1377.26
0.822618,7220.08
0.513802,5858.72
0.422974,3497.3
0.420659,4244.07
0.455031,5141.98
0.448442,4435.12
0.44488,4670.66
0.269991,1830.33
0.436331,4227.92
0.390561,2031.52
0.248264,4765.27
0.554408,4243.6
0.365984,5393.73
0.417809,4755.51
0.406055,4436.23
0.398575,4727.63
0.542476,5242.25
0.331256,2946.4
0.416385,4630.41
0.440962,4245.84
0.445414,4816.85
0.507213,5760.98
0.172573,1571.31
0.397329,3046.31
0.30187,5047.76
0.43081,4935.23
0.440784,4461.2
0.44114,5192.89
0.432057,3612.52
0.634372,7770.04
0.777738,4924.09
0.435263,6457.93
0.463224,6690.61
0.565984,6716.02
0.501514,4200.22
0.431167,4240.18
0.421015,4564.49
0.338736,1842.44
0.408727,4390.76
0.430454,4263.36
0.428495,4788.55
0.439003,4603.3
0.432057,4603.02
0.643099,5596.66
0.182903,2226.74
0.412289,4087.44
0.248085,2579.72
0.543366,5280
0.55049,4009.05
0.427605,4799.77
0.330187,3493.63
0.427961,5020.86
0.30276,2064.96
0.682102,7750.09
0.546215,6291.74
0.530543,3307
0.386821,3410
0.556545,3742.98
0.458059,5258.72
0.47195,4402.29
0.428673,4685.25
0.40837,4955.28
0.447017,4621.12
0.457524,4512.57
0.37382,2258.59
0.441318,4982.92
0.687266,4655.63
0.297418,2802.86
0.394657,4091.27
0.445948,4310.45
0.364203,3045.85
0.450579,4948.18
0.445414,4385.63
0.413713,4751.48
0.672663,7858.85
0.687444,9075.31
0.592698,8370.79
0.446483,4967.74
0.406589,4879.42
0.450401,4964.04
0.450757,4673.35
0.591095,7554.06
0.432769,4916.61
0.5439,3906.18
0.445058,4919.02
0.454853,4648.89
0.353339,6551.51
0.437578,5312.53
0.44203,4558.68
0.440427,5121.85
0.434907,4510.96
0.422084,4700.56
0.683526,4540.24
0.426358,4766.35
0.454319,4649.5
0.510775,5555.34
0.441852,3875.14
0.587177,3534.05
0.375779,4372.55
0.408549,4542.42
0.868923,7298.1
0.324132,4703.48
0.422974,4566.13
0.341051,2518.52
0.429207,4982.7
0.416385,4356.66
0.397507,4521.16
0.747462,5813.63
0.505788,4853.21
0.540338,5130.23
0.732858,8948.36
0.697061,3527.63
0.424933,4868.13
0.4374,4631.25
0.346215,4708.42
0.206946,1847.85
0.419234,4915.48
0.452004,4958.81
0.439893,5025.81
0.36634,2788.35
0.176848,3500.56
0.412645,4730.81
0.373998,4570.85
0.447551,4317.55
0.487979,5101.8
0.440784,4180.8
0.413891,4611.35
0.408192,4783.97
0.458415,4642.75
0.410151,4183.44
0.607658,8775.14
0.639893,7824.11
0.370614,5702.82
0.451647,4983.43
0.767587,6113.91
0.432057,5118.19
0.739804,8454.95
0.673197,4224.47
0.192342,4482.8
0.394657,2904.82
0.577916,3923.22
0.245948,3844.94
0.410329,5018.74
0.450579,5049.25
0.159394,2448.78
0.541585,6482.19
0.405343,3453.01
0.430276,4986.61
0.416741,4329.47
0.389314,4479.82
0.404809,4523.49
0.465717,4534.93
0.038468,779.06
0.447373,4812.89
0.427961,5098.64
0.470347,3099
0.41496,4406.1
0.42992,4798.45
0.419234,4223.24
0.597329,3627.5
0.421193,4733.85
0.310597,2206.87
0.632057,5824.02
0.774354,7347.91
0.436153,4346.33
0.434728,4695.88
0.725022,7332.76
0.429564,4698.13
0.461086,5370.6
0.445236,4590.92
0.43829,4901.87
0.499199,6142.74
0.443811,4464.52
0.345325,2803.42
0.424577,3042.7
0.183615,1712.48
0.149955,4931.73
0.707035,5390.59
0.118611,3086.27
0.445236,4583.55
0.439003,4801.71
0.345147,3908.54
0.457703,4408.83
0.41959,4442.93
0.425646,4090.18
0.467676,4417.55
0.740695,4916.2
0.636687,5257.83
0.464648,4846.42
0.3813,2306.61
0.452182,5185.79
0.412467,4717.5
0.422084,5128.27
0.430454,4655.98
0.421371,4654.21
0.424221,4648.56
0.429029,4483.12
0.29813,3991.51
0.277827,3090.6
0.410864,4560.18
0.410864,4561.22
0.438468,4975.24
0.553339,5471.28
0.523954,5975.9
0.250757,4495.71
0.443811,5035.83
0.431345,4650.03
0.556723,7236.67
0.388246,3070.96
0.44951,5844.24
0.65699,6387.18
0.431345,4883.58
0.446483,4588.15
0.498664,7254.85
0.458059,2930.64
0.457346,5404.96
0.444524,3521.09
0.586999,4654.1
0.349243,4685.82
0.399288,5096.67
0.42618,5040.42
0.430632,4307.33
0.237756,1784.32
0.626002,5304.49
0.445948,4646.44
0.435085,4450.43
0.430276,4459.66
0.565093,4736.66
0.049154,1486.68
0.598931,3062.17
0.081567,1505.24
0.466073,5207.82
0.43455,4505.45
0.538557,3534.64
0.536242,6181.44
0.438468,4867.42
0.269813,2710.69
0.300445,2902.43
0.568833,5293.31
0.702048,5466.98
0.437578,4364.1
0.415672,4897.38
0.706322,8711.86
0.443633,4889.64
0.952093,7936.9
0.427605,4280.29
0.59715,3550.43
0.476224,3885.15
0.4187,4475.32
0.434907,5000.44
0.42992,4289.87
0.50935,3318.24
0.425467,4927.65
0.90472,10733.12
0.461443,4514.85
0.287801,2943.23
0.52431,2515.25
0.441674,4665.22
0.619947,6599.33
0.765272,6295.79
0.356901,3649.32
0.453785,4806.32
0.39537,4929.24
0.408014,4515.87
0.43829,4746.22
0.446305,4771.79
0.372573,2397.8
0.615138,6268.42
0.408192,4592.95
0.435619,4585.66
0.440784,5090.49
0.443989,4610.2
0.439537,3228.69
0.604274,3518.13
0.497952,6151.17
0.456278,4746.84
0.411932,3990
0.431345,4681.64
0.62244,6132.93
0.278896,3063.74
0.427783,4521.74
0.665539,7114.13
0.442565,4593.36
0.401603,3734.04
0.441674,5023.75
0.268566,5450.35
0.422084,4250.89
0.434907,4451.94
0.410686,4674.41
0.620303,4423.97
0.424755,5008.79
0.524488,5312.94
0.416563,4779.95
0.436866,4587.99
0.622084,8676.73
0.441496,5090.72
0.509706,6245.58
0.357257,3011.43
0.114515,1369.7
0.372395,5687.53
0.64488,7008.55
0.461443,4636.17
0.566696,4649.33
0.350668,3721.3
0.436331,4966.63
0.439181,4875.81
0.279786,3187.5
0.411576,4840.08
0.432413,4645.42
0.454319,5902.47
0.417275,4243.16
0.414248,4481.09
0.621549,5834.21
0.443989,4737.38
0.18878,2345.78
0.466963,8182.45
0.419234,4255.79
0.196438,2169.68
0.458237,4785.79
0.435085,4615.03
0.505432,6257.94
0.408192,4240.12
0.493321,7329.96
0.281389,5274.31
0.428317,4551.15
0.624399,5178.93
0.43455,5171.57
0.163847,809.58
0.454497,4750.3
0.435263,4678.1
0.424221,4886.53
0.444346,4177.94
0.353517,4359.31
0.429742,4670.66
0.44951,4887.03
0.50472,2705.92
0.282814,1643.31
0.455031,4870.63
0.601603,3364.81
0.130187,2491.54
0.382012,3231.14
0.441318,4488.33
0.43366,2565.81
0.231167,2728.2
0.504363,5510.21
0.30276,1654.65
0.221728,4638.19
0.406411,4537.64
0.416207,4252.23
0.440606,4818.11
0.450579,4545.65
0.430454,4326.61
0.421906,4700.52
0.408549,4895.24
0.415316,4651.32
0.579697,4412.68
0.389671,4080.68
0.450579,4691.53
0.418878,4383.98
0.413179,4625.72
0.303473,1589.49
0.742297,7756.27
0.44488,4673.76
0.289225,2648.67
0.415672,4202.21
0.432769,4833.68
0.413179,5036.95
0.447373,5858.49
0.446483,6187.41
0.408192,4603.38
0.444524,4385.06
0.454141,4904.1
0.757257,9172.17
0.439893,4946.58
0.424399,4504.67
0.268566,3838.91
0.300445,2730.6
0.481567,5021.19
0.559394,5394.64
0.422796,4394.46
0.435797,4638.77
0.80748,7626.76
0.432235,4492.77
0.424577,4610.32
0.27106,3445.53
0.437578,4694.92
0.436331,4821.44
0.445236,4322.56
0.370258,2889.83
0.58504,5963.4
0.493321,7123.95
0.412467,4264.13
0.425289,4568.28
0.43081,4762.3
0.784506,7584.82
0.437044,4406.64
0.312021,5286.7
0.423865,4778.85
0.453072,5112.82
0.551202,8398.01
0.119679,845.04
0.324666,5277.93
0.441318,4484.95
0.395548,2749.46
0.41211,4361.99
0.645236,6256.23
0.370436,4163.34
0.142119,2187.76
0.446661,4949.65
0.327694,3537.93
0.161175,1581.86
0.15797,2473.34
0.411576,4750.52
0.413535,4790.5
0.769368,7439.75
0.426358,4797.16
0.421906,4342.99
0.412289,4783.4
0.79163,6383.93
0.415494,4991.47
0.532502,4660.54
0.44114,4192.38
0.433304,4729.26
0.432057,4837.82
0.413891,4368.52
0.293321,2558.66
0.415672,4431.59
0.403562,4618.67
0.278896,3189.98
0.798219,7282.28
0.429029,4890.24
0.556011,6520.12
0.009617,1285.5
0.331434,5295.75
0.406589,4158.82
0.416741,4835.49
0.452538,4830.76
0.376135,3442.49
0.435975,4916.18
0.425467,4494.23
0.439359,5002.32
0.43081,5066.22
0.467854,4360.06
0.432947,4721.89
0.441852,4441.12
0.653428,4501.54
0.440427,4461.38
0.574533,8388.09
0.220481,2365.87
0.441674,4345.83
0.400356,4446.58
0.105966,1881.09
0.779341,10676.1
0.456812,6906.97
0.450401,4898.4
0.431879,4610.75
0.429386,4663.61
0.574711,3657.1
0.425467,4745.23
0.28976,1839.27
0.455922,4718.68
0.387533,3531.23
0.439003,4843.29
0.437044,4229.22
0.466073,4235.82
0.418878,4440.8
0.780766,9013.14
0.437934,4557.5
0.434016,4442.02
0.744078,5825.61
0.840427,9663.95
0.404274,4871.53
0.443811,4750.58
0.375067,3699.1
0.125378,1435.02
0.439181,2874.12
0.43081,4976.73
0.456456,4397.91
0.370258,3431.79
0.443633,5234.99
0.010508,1100.42
0.423687,4529.87
0.442208,5085.06
0.110419,2394.88
0.390561,5599.96
0.430988,4272.21
0.661621,3767.8
0.439715,4712.22
0.408549,4091.11
0.318789,2471.1
0.640427,6283.02
0.504898,3140.36
0.458415,4724.27
0.429742,4843.39
0.385931,5821.44
0.27943,2789.12
0.421906,4568.26
0.448798,4555.97
0.443989,4105.96
0.44862,3599.4
0.44577,4617.31
0.412289,4885.86
0.50935,2991.49
0.446661,4945.57
0.103473,2169.51
0.330009,5381.49
0.304363,3896.27
0.430098,4873.7
0.426358,4446.91
0.715049,7823.13
0.426714,4428.26
0.435619,4815.86
0.435263,5161
0.437578,4721.88
0.453428,2113.35
0.388424,4448.5
0.349065,3809.65
0.72894,8983.93
0.583259,4677.43
0.360285,3969.68
0.580944,4261
0.188424,1383.53
0.370614,2364.72
0.678183,6996.29
0.203562,1853.99
0.234016,2435.6
0.333749,5207.68
0.656812,6615.24
0.44951,3856.55
0.355654,5836.92
0.428139,5087.11
0.548709,5552.85
0.714337,7169.32
0.403206,4884.71
0.44114,4741.73
0.597685,6180.65
0.308103,3514.16
0.441318,4427.76
0.47106,4618.1
0.380766,4436.58
0.358326,3209.67
0.422974,4487.9
0.41122,4680.54
0.696349,4632.56
0.420481,4391.44
0.429386,4449.99
0.227961,5577.53
0.294568,3212.98
0.543366,6890.59
0.446126,4589.87
0.534817,5256.53
0.415138,4734.82
0.596438,3651.99
0.340338,6578.71
0.388424,3161.33
0.446483,4727.72
0.39911,4583.87
0.161888,3624.68
0.224399,4923.93
0.328228,1699.36
0.459127,4387.01
0.44114,4580.02
0.62992,6380.5
0.677115,5563.47
0.448264,4827.12
0.259662,2744.33
0.536598,4037.61
0.418878,4606.8
0.675512,8498.89
0.296349,1737.84
0.36634,3763.82
0.690294,7802.47
0.620659,5113.36
0.426002,5433.41
0.342476,4021.58
0.357614,4578.43
0.443455,4804.69
0.416563,4315.57
0.557257,6069.41
0.371683,3246.97
0.605699,6078.19
0.285663,4803.51
0.272306,2631.82
0.481923,6494.61
0.4935,5269.5
0.421549,4247.21
0.370614,4584.48
0.416028,4831.75
0.417809,4493.48
0.478362,3342.32
0.505788,3759.23
0.420481,4894.47
0.375779,4053.47
0.415138,4939.72
0.397685,3920.96
0.425289,4719.95
0.41211,4798.89
0.315939,4669.77
0.508281,3467.73
0.415672,4920.62
0.431345,4093.31
0.3252,5938.59
0.431523,4981.78
0.430098,4666.2
0.328228,3493.35
0.417809,4662.3
0.468923,2907.84
0.782191,6981.7
0.432769,5123.38
0.425467,4443.54
0.276759,4434.54
0.411042,4748.19
0.447017,4619.19
0.462155,4833.75
0.662867,8045.41
0.406055,4602.44
0.431167,4498.37
0.453963,3031.98
0.432057,4801.34
0.64203,4301.7
0.431701,4849.53
0.440784,4698.88
0.496883,7160.82
0.378629,5410.76
0.242743,3223.55
0.430098,4745.12
0.423865,4920.3
0.760463,4935.38
0.454319,4431.61
0.43455,4602.88
0.692431,7263.48
0.438468,4287.69
0.447551,4745.5
0.435797,4675.49
0.606233,6627.38
0.7065,4844
0.404809,4719.17
0.424399,4543.57
0.442386,4526.61
0.322351,2277.58
0.484951,2610.01
0.428851,4323.29
0.426358,5011.59
0.589492,4131.52
0.660908,6442.83
0.437578,4501.89
0.448976,4937.24
0.746928,5116.62
0.343366,2836.81
0.410151,4453.38
0.087444,1737.34
0.38415,3075.21
0.440249,4820.29
0.261977,3775.91
0.413357,4767.67
0.413001,5498.95
0.404452,4999.45
0.539448,5206.62
0.52057,4704.14
0.435975,5223.91
0.39715,3282.43
0.572752,4485.65
0.28228,1640.53
0.434907,4822.66
0.408727,4739.14
0.1626,1781.51
0.442386,3349.99
0.452894,5026.15
0.360819,3129.14
0.438468,4945.91
0.441674,4823.45
0.327516,5133.47
0.366874,5174.51
0.434194,5053.69
0.288869,3994.83
0.443989,4885
0.431879,5090.47
0.418878,4627.97
0.454675,4382.15
0.682636,4876.47
0.444524,4778.31
0.437044,5084.57
0.419947,4330.05
0.427783,5033.8
0.442921,4758.19
0.428495,4805.38
0.411576,4978.06
0.435797,4278.94
0.451825,4540.26
0.336598,3729.05
0.432769,3584.04
0.500801,5452.64
0.500445,3235.07
0.541407,6082.13
0.671238,9413.85
0.32805,4106.6
0.175779,1817.54
0.413535,4059.59
0.445592,4811.79
0.540338,5237.08
0.423687,4884.34
0.42707,4775.66
0.375067,1881.26
0.593232,5839.65
0.217453,2827.26
0.50276,5418.85
0.410686,4588.64
0.439893,4811.98
0.439715,3250.74
0.704541,6245.7
0.413357,4853.84
0.141763,2891.27
0.646483,8400.55
0.456278,4579.93
0.437578,4838.76
0.053963,1457.9
0.428673,4586.09
0.321104,4793.69
0.425111,4426.12
0.329297,3756.47
0.317186,2799.03
0.443099,4881.76
0.597863,7128.76
0.567053,5498.75
0.455744,5228
0.440606,4308.61
0.363669,4329.96
0.440784,4868.92
0.512912,6844.05
0.440249,4230.2
0.696883,7524.13
0.427783,6708.96
0.159216,2057.78
0.421371,4516.8
0.422974,4377
0.543188,5861.7
0.14764,2340.84
0.361888,2631.39
0.720926,8724.92
0.439003,5002.79
0.446661,4417.78
0.466429,3543.22
0.691719,9138.24
0.432769,4671.68
0.216741,2388.12
0.415138,4828.49
0.639893,5185.95
0.591273,6569.94
0.406055,2270.67
0.425111,4918.46
0.442921,5080.5
0.400356,2812.19
0.412645,5009.28
0.46073,4889.9
0.477471,4467.22
0.623865,6076.99
0.484417,3770.75
0.441852,4801.43
0.423152,4010.63
0.444524,4940.62
0.230632,3385.02
0.59626,5684.3
0.455744,5070.88
0.063402,1045.58
0.432769,4085.59
0.461443,3291.5
0.242743,4279.68
0.462511,6230.92
0.330721,5351.25
0.524488,6332.76
0.4374,3423.29
0.422974,4451.37
0.426002,4785.68
0.360285,4699.27
0.417097,4128.63
0.389492,3412.07
0.431879,4865.25
0.461977,4031.02
0.08976,2834.03
0.427783,4637.72
0.402315,2750.75
0.752627,6310.21
0.434016,4696.23
0.447195,4606.69
0.684417,8026.15
0.432769,4646.65
0.428495,4635.7
0.450935,4585.41
0.429386,4337.44
0.447017,4572.58
0.423152,4268.4
0.457168,4578.61
0.508459,3462.23
0.430988,4569.28
0.628317,6620.44
0.458237,2262.86
0.284773,5204.01
0.432413,5017.62
0.319501,1628.84
0.104363,2474.79
0.435975,4090.34
0.198575,1395.14
0.406411,4012.26
0.482636,5617.54
0.456456,4607.62
0.56919,3416.57
0.430098,4620.96
0.64488,4252.06
0.464292,5018.57
0.621906,5172.18
0.450045,2546.75
0.437222,4295.5
0.64577,4436.17
0.446305,4560.15
0.468744,3787.16
0.377916,6112.13
0.404452,6350.88
0.779697,8206.85
0.417631,4188.85
0.393232,2919.29
0.445236,4678.92
0.434016,5215.34
0.462333,4691.14
0.427961,4836.12
0.450223,4622.83
0.408192,4614.78
0.545681,4850.33
0.552093,6576.11
0.424755,4358.31
0.453963,4511.08
0.450401,5162.58
0.461621,4844.9
0.422084,4952.5
0.021728,1419.13
0.434372,4334.26
0.446839,4450.05
0.633838,6895.17
0.633304,8239.94
0.431345,4843.73
0.434016,4578.43
0.17756,3603.49
0.243099,3027.41
0.4561,4487.55
0.564915,7289.72
0.425111,4723.29
0.44951,4865.21
0.398397,4745.24
0.515583,4411.37
0.449154,5006.1
0.43081,4949.04
0.613713,8009.94
0.420837,4742.87
0.484239,3988.01
0.438825,4546.43
0.19537,1682.34
0.418878,4255.75
0.452716,3773.48
0.480855,2270.31
0.428139,4809.97
0.296349,3148.21
0.572752,5830.17
0.266073,2016.87
0.282458,2527.28
0.575245,3905.6
0.354408,3325.6
0.375245,3104.16
0.437934,4576.69
0.55049,5372.59
0.32894,4012.15
0.415138,4796.96
0.447373,4546.85
0.885485,7539.45
0.446661,4830.15
0.202137,1726.01
0.42618,4383.21
0.423152,4811.02
0.429742,4903.12
0.434016,5132.28
0.421371,5008.85
0.054319,1159.2
0.433304,4590.74
0.56634,6418.52
0.417097,4842.63
0.435085,4723.95
0.463758,4922.97
0.888869,5812.75
0.612645,3971.89
0.442386,4741.72
0.440071,4635.11
0.60463,3848.3
0.420837,4590.16
0.444524,4548.39
0.32431,4136.19
0.42244,4252.18
0.465004,4517.71
0.426714,4982.13
0.759394,8918.76
0.336776,4723.13
0.439893,2755.39
0.414069,4463.2
0.578807,7242.07
0.439003,4369.94
0.35138,4492.25
0.401603,4814.07
0.436153,4840.65
0.433304,4745.42
0.422262,4794.89
0.433482,4689.1
0.436153,4503.24
0.437044,4360.83
0.444702,4662.03
0.446305,4868.05
0.490116,4627.69
0.522529,5382.75
0.452716,4409.53
0.418166,4195.02
0.433126,4730.41
0.432057,4968.68
0.511131,5260.86
0.435085,3616.05
0.414604,4841.9
0.453072,4611.16
0.429029,4706.78
0.160285,2084.88
0.440249,4381.94
0.421015,4432.99
0.351024,5303.99
0.508103,6684.79
0.460552,5804.18
0.450935,5190.21
0.416741,4216.7
0.418878,4807.81
0.426358,4865.75
0.377916,3411.89
0.42333,4572.88
0.426358,3297.3
0.436509,4208.71
0.452004,5070.56
0.45325,4613.28
0.580053,5137.63
0.429564,4492.86
0.425111,4815.78
0.434372,5137.32
0.436331,4766.94
0.489403,3430.18
0.255031,1741.33
0.446839,4568.2
0.428495,4739.38
0.572217,5871.6
0.897596,5309.71
0.616919,5685.81
0.347996,4330.69
0.538379,3861.66
0.441318,4209.45
0.354942,3795.97
0.460908,4782.94
0.404096,4359.68
0.414069,4519.48
0.448085,5065.27
0.430632,4582.49
0.15423,2072.65
0.411932,4570.28
0.386999,3668.39
0.30472,5851.57
0.434907,4387.71
0.436153,4779.31
0.018878,1967.09
0.19163,2189.61
0.443811,4872.88
0.357614,4565.87
0.452538,4444.8
0.502939,6092.16
0.418166,4411.31
0.091362,2127.84
0.446126,5103.84
0.616563,5295.56
0.64114,5609.88
0.437934,4892.76
0.427248,4606.33
0.439537,4550.33
0.635263,7628.1
0.419056,5197.76
0.435975,4617.88
0.265717,2188.17
0.413891,4909
0.715405,6274.85
0.447907,6356.07
0.569546,6684.82
0.440427,4739.71
0.571327,4453.66
0.576848,4414.67
0.409083,4574.31
0.334817,2798.58
0.423508,4696.08
0.425289,4138.23
0.523776,2990.88
0.586287,3143.42
0.37756,4313.01
0.434194,4547.6
0.646483,7101.3
0.429029,5191.39
0.431523,4625.08
0.348353,2596.01
0.437934,4728.95
0.32894,2787.56
0.357792,4804.58
0.889225,6367.87
0.423687,4699.36
0.733393,4459.74
0.29439,1675.96
0.435085,4813.18
0.654497,6003.89
0.635619,4921.43
0.438112,4440.33
0.41211,4257.2
0.165093,2094.15
0.615316,6973.4
0.442386,4556.08
0.632769,4817.94
0.496527,5179.18
0.508281,6845.38
0.418344,4542.45
0.393411,4687.63
0.699199,6544.13
0.354764,5362.76
0.421371,4178.26
0.461086,3243.22
0.431345,5200.87
0.358326,4962.87
0.747996,7476.97
0.44488,4322.35
0.362066,5289.2
0.545325,6391.54
0.620481,4580.4
0.417097,4453.28
0.571505,6368.47
0.112734,1371.32
0.37756,3657.22
0.463402,4798.86
0.28691,3695.65
0.544078,4655.28
0.262511,4096.7
0.887801,8180.89
0.672841,5422.84
0.328762,3616.08
0.429386,5009.25
0.448442,4520.11
0.439181,4453.74
0.423152,5423.13
0.389492,2126.43
0.610864,4226.67
0.583437,3592.56
0.101514,1733.15
0.452894,4922.35
0.80374,6403.65
0.46732,4786.58
0.381122,5506.38
0.331612,2600.37
0.437044,4644.62
0.456634,4783.05
0.422084,4759.5
0.617631,6972.9
0.437756,4711.93
0.496171,4481.07
0.43081,4489.01
0.266785,3688.97
0.659127,4143.63
0.416385,4698.69
0.271238,2576.46
0.65236,4916.38
0.44577,4416.05
0.430454,4717.16
0.618878,6477.22
0.21496,2812.17
0.446483,4525.6
0.275512,1917.72
0.460908,4492.38
0.419056,5180.79
0.417809,4539.66
0.447373,4874.54
0.464826,5357.75
0.147462,4293.01
0.45236,4921.31
0.214782,3827.53
0.44577,4575.2
0.604274,7691.14
0.637756,7936.59
0.528406,4416.23
0.454497,4351.41
0.429386,4704.93
0.437934,4431.41
0.410329,4471.3
0.595548,4310.73
0.44114,4749.11
0.421906,2659.17
0.431345,4739.72
0.427427,4972.66
0.390205,5325.9
0.415316,4950.09
0.4187,4357.19
0.388068,4143.09
0.483348,5353.79
0.530543,6668.36
0.443633,4998.86
0.437756,4687.83
0.157435,2896.78
0.374711,1989.36
0.315761,3245.72
0.323598,3704.72
0.437756,5106.61
0.442743,5719.64
0.446483,4855.93
0.430632,4579.54
0.417097,7223.23
0.325735,5792.73
0.285841,3754.52
